initial_trust,initial_risk,round,old_state,new_state
0.7631578947368421,0.9,0,1,0
0.8105263157894737,0.2368421052631579,67,1,0
0.8105263157894737,0.28421052631578947,39,1,0
0.8105263157894737,0.3315789473684211,17,1,0
0.8105263157894737,0.37894736842105264,0,1,0
0.8105263157894737,0.4263157894736842,0,1,0
0.8105263157894737,0.4736842105263158,0,1,0
0.8105263157894737,0.5210526315789474,0,1,0
0.8105263157894737,0.5684210526315789,0,1,0
0.8105263157894737,0.6157894736842106,0,1,0
0.8105263157894737,0.6631578947368422,0,1,0
0.8105263157894737,0.7105263157894737,0,1,0
0.8105263157894737,0.7578947368421053,0,1,0
0.8105263157894737,0.8052631578947369,0,1,0
0.8105263157894737,0.8526315789473684,0,1,0
0.8105263157894737,0.9,0,1,0
0.8578947368421053,0.28421052631578947,63,1,0
0.8578947368421053,0.3315789473684211,28,1,0
0.8578947368421053,0.37894736842105264,10,1,0
0.8578947368421053,0.4263157894736842,3,1,0
0.8578947368421053,0.4736842105263158,0,1,0
0.8578947368421053,0.5210526315789474,0,1,0
0.8578947368421053,0.5684210526315789,0,1,0
0.8578947368421053,0.6157894736842106,0,1,0
0.8578947368421053,0.6631578947368422,0,1,0
0.8578947368421053,0.7105263157894737,0,1,0
0.8578947368421053,0.7578947368421053,0,1,0
0.8578947368421053,0.8052631578947369,0,1,0
0.8578947368421053,0.8526315789473684,0,1,0
0.8578947368421053,0.9,0,1,0
0.9052631578947369,0.28421052631578947,85,1,0
0.9052631578947369,0.3315789473684211,49,1,0
0.9052631578947369,0.37894736842105264,21,1,0
0.9052631578947369,0.4263157894736842,2,1,0
0.9052631578947369,0.4736842105263158,0,1,0
0.9052631578947369,0.5210526315789474,0,1,0
0.9052631578947369,0.5684210526315789,0,1,0
0.9052631578947369,0.6157894736842106,0,1,0
0.9052631578947369,0.6631578947368422,0,1,0
0.9052631578947369,0.7105263157894737,0,1,0
0.9052631578947369,0.7578947368421053,0,1,0
0.9052631578947369,0.8052631578947369,0,1,0
0.9052631578947369,0.8526315789473684,0,1,0
0.9052631578947369,0.9,0,1,0
0.9526315789473684,0.3315789473684211,68,1,0
0.9526315789473684,0.37894736842105264,43,1,0
0.9526315789473684,0.4263157894736842,9,1,0
0.9526315789473684,0.4736842105263158,1,1,0
0.9526315789473684,0.5210526315789474,0,1,0
0.9526315789473684,0.5684210526315789,0,1,0
0.9526315789473684,0.6157894736842106,0,1,0
0.9526315789473684,0.6631578947368422,0,1,0
0.9526315789473684,0.7105263157894737,0,1,0
0.9526315789473684,0.7578947368421053,0,1,0
0.9526315789473684,0.8052631578947369,0,1,0
0.9526315789473684,0.8526315789473684,0,1,0
0.9526315789473684,0.9,0,1,0
1.0,0.37894736842105264,54,1,0
1.0,0.4263157894736842,20,1,0
1.0,0.4736842105263158,9,1,0
1.0,0.5210526315789474,0,1,0
1.0,0.5684210526315789,0,1,0
1.0,0.6157894736842106,0,1,0
1.0,0.6631578947368422,0,1,0
1.0,0.7105263157894737,0,1,0
1.0,0.7578947368421053,0,1,0
1.0,0.8052631578947369,0,1,0
1.0,0.8526315789473684,0,1,0
1.0,0.9,0,1,0
