initial_trust,initial_risk,round,governance_weight
0.38421052631578945,0.2368421052631579,82,0.19537914017028818
0.38421052631578945,0.2368421052631579,83,0.180129978668345
0.38421052631578945,0.2368421052631579,84,0.1767458277156501
0.38421052631578945,0.2368421052631579,85,0.19215099903174207
0.38421052631578945,0.2368421052631579,86,0.17417122941108026
0.38421052631578945,0.2368421052631579,87,0.18433131167350156
0.38421052631578945,0.2368421052631579,88,0.17760761384163035
0.38421052631578945,0.2368421052631579,89,0.1857150290520621
0.38421052631578945,0.2368421052631579,90,0.183046900554898
0.38421052631578945,0.2368421052631579,91,0.16739020362061885
0.38421052631578945,0.2368421052631579,92,0.1775977712052663
0.38421052631578945,0.2368421052631579,93,0.16621815010653368
0.38421052631578945,0.2368421052631579,94,0.18196045429048993
0.38421052631578945,0.2368421052631579,95,0.18172194321884916
0.38421052631578945,0.2368421052631579,96,0.1775761541573375
0.38421052631578945,0.2368421052631579,97,0.1792396327416571
0.38421052631578945,0.2368421052631579,98,0.1804667747883948
0.38421052631578945,0.2368421052631579,99,0.1655567271266455
0.38421052631578945,0.28421052631578947,0,0.25827957999774387
0.38421052631578945,0.28421052631578947,1,0.2923562814040258
0.38421052631578945,0.28421052631578947,2,0.2536236123341169
0.38421052631578945,0.28421052631578947,3,0.27508316750176554
0.38421052631578945,0.28421052631578947,4,0.2691505587577863
0.38421052631578945,0.28421052631578947,5,0.281555792610679
0.38421052631578945,0.28421052631578947,6,0.25673643955623726
0.38421052631578945,0.28421052631578947,7,0.2802039605008603
0.38421052631578945,0.28421052631578947,8,0.27199274776892063
0.38421052631578945,0.28421052631578947,9,0.2562318256660628
0.38421052631578945,0.28421052631578947,10,0.24390659444650678
0.38421052631578945,0.28421052631578947,11,0.25184493093853355
0.38421052631578945,0.28421052631578947,12,0.26607625496446546
0.38421052631578945,0.28421052631578947,13,0.25702884115174823
0.38421052631578945,0.28421052631578947,14,0.2512364245801572
0.38421052631578945,0.28421052631578947,15,0.26771644503201947
0.38421052631578945,0.28421052631578947,16,0.24719621059289731
0.38421052631578945,0.28421052631578947,17,0.24409512280858545
0.38421052631578945,0.28421052631578947,18,0.2424115621432855
0.38421052631578945,0.28421052631578947,19,0.2449345138612229
0.38421052631578945,0.28421052631578947,20,0.23643961856794188
0.38421052631578945,0.28421052631578947,21,0.2610574519783218
0.38421052631578945,0.28421052631578947,22,0.2486086798246497
0.38421052631578945,0.28421052631578947,23,0.23558474709749608
0.38421052631578945,0.28421052631578947,24,0.22490068286770504
0.38421052631578945,0.28421052631578947,25,0.24740483246774264
0.38421052631578945,0.28421052631578947,26,0.22658758514056254
0.38421052631578945,0.28421052631578947,27,0.24913451249651525
0.38421052631578945,0.28421052631578947,28,0.24297669865317853
0.38421052631578945,0.28421052631578947,29,0.2186599707008429
0.38421052631578945,0.28421052631578947,30,0.2345916526722961
0.38421052631578945,0.28421052631578947,31,0.21630553422544516
0.38421052631578945,0.28421052631578947,32,0.23993908224627777
0.38421052631578945,0.28421052631578947,33,0.21648041238030216
0.38421052631578945,0.28421052631578947,34,0.23757750095377614
0.38421052631578945,0.28421052631578947,35,0.21719397337222227
0.38421052631578945,0.28421052631578947,36,0.22898484512504524
0.38421052631578945,0.28421052631578947,37,0.21925633929494198
0.38421052631578945,0.28421052631578947,38,0.2078036217329739
0.38421052631578945,0.28421052631578947,39,0.23081918420151873
0.38421052631578945,0.28421052631578947,40,0.20601811439510292
0.38421052631578945,0.28421052631578947,41,0.21593909177023582
0.38421052631578945,0.28421052631578947,42,0.22506383717249437
0.38421052631578945,0.28421052631578947,43,0.22805767000916022
0.38421052631578945,0.28421052631578947,44,0.22618445762372202
0.38421052631578945,0.28421052631578947,45,0.2197648028352941
0.38421052631578945,0.28421052631578947,46,0.21444423787732558
0.38421052631578945,0.28421052631578947,47,0.2218250574552966
0.38421052631578945,0.28421052631578947,48,0.1989984228709227
0.38421052631578945,0.28421052631578947,49,0.19994866144690296
0.38421052631578945,0.28421052631578947,50,0.21308284422470564
0.38421052631578945,0.28421052631578947,51,0.21253175300967017
0.38421052631578945,0.28421052631578947,52,0.1988842330602426
0.38421052631578945,0.28421052631578947,53,0.18876718159867345
0.38421052631578945,0.28421052631578947,54,0.19272089077695387
0.38421052631578945,0.28421052631578947,55,0.2028844185000644
0.38421052631578945,0.28421052631578947,56,0.18229424595833216
0.38421052631578945,0.28421052631578947,57,0.1822551063036667
0.38421052631578945,0.28421052631578947,58,0.2028571121690631
0.38421052631578945,0.28421052631578947,59,0.18307152899811346
0.38421052631578945,0.28421052631578947,60,0.1891322091658457
0.38421052631578945,0.28421052631578947,61,0.1915556997087937
0.38421052631578945,0.28421052631578947,62,0.17371796629466046
0.38421052631578945,0.28421052631578947,63,0.17241431643714972
0.38421052631578945,0.28421052631578947,64,0.1804272649953983
0.38421052631578945,0.28421052631578947,65,0.19153925755234874
0.38421052631578945,0.28421052631578947,66,0.17339171813502505
0.38421052631578945,0.28421052631578947,67,0.17900017093271228
0.38421052631578945,0.28421052631578947,68,0.17726585049082297
0.38421052631578945,0.28421052631578947,69,0.18397889816841664
0.38421052631578945,0.28421052631578947,70,0.1748253074433755
0.38421052631578945,0.28421052631578947,71,0.1781774122387546
0.38421052631578945,0.28421052631578947,72,0.1718040556754861
0.38421052631578945,0.28421052631578947,73,0.17256159088992465
0.38421052631578945,0.28421052631578947,74,0.17671243937998093
0.38421052631578945,0.28421052631578947,75,0.17490396276885964
0.38421052631578945,0.28421052631578947,76,0.1613000194637299
0.38421052631578945,0.28421052631578947,77,0.17493871532566377
0.38421052631578945,0.28421052631578947,78,0.15962554762540868
0.38421052631578945,0.28421052631578947,79,0.16523357236537609
0.38421052631578945,0.28421052631578947,80,0.152885563401649
0.38421052631578945,0.28421052631578947,81,0.16555058170075196
0.38421052631578945,0.28421052631578947,82,0.16902297433290708
0.38421052631578945,0.28421052631578947,83,0.14970141725828356
0.38421052631578945,0.28421052631578947,84,0.16232104555538338
0.38421052631578945,0.28421052631578947,85,0.16245701821744837
0.38421052631578945,0.28421052631578947,86,0.14790063580502674
0.38421052631578945,0.28421052631578947,87,0.14122785987761136
0.38421052631578945,0.28421052631578947,88,0.14420852747280405
0.38421052631578945,0.28421052631578947,89,0.14442167448728685
0.38421052631578945,0.28421052631578947,90,0.14404538989355115
0.38421052631578945,0.28421052631578947,91,0.15457668257113788
0.38421052631578945,0.28421052631578947,92,0.14415464733834976
0.38421052631578945,0.28421052631578947,93,0.14583732062553215
0.38421052631578945,0.28421052631578947,94,0.14369411675378144
0.38421052631578945,0.28421052631578947,95,0.13956191655255074
0.38421052631578945,0.28421052631578947,96,0.13651726911672107
0.38421052631578945,0.28421052631578947,97,0.13051649613896776
0.38421052631578945,0.28421052631578947,98,0.14033174454228345
0.38421052631578945,0.28421052631578947,99,0.14054031982600204
0.38421052631578945,0.3315789473684211,0,0.2468153156091992
0.38421052631578945,0.3315789473684211,1,0.2667342879737848
0.38421052631578945,0.3315789473684211,2,0.2518934164987388
0.38421052631578945,0.3315789473684211,3,0.23776842475732304
0.38421052631578945,0.3315789473684211,4,0.23895685522441878
0.38421052631578945,0.3315789473684211,5,0.24407838295744497
0.38421052631578945,0.3315789473684211,6,0.23249372016949832
0.38421052631578945,0.3315789473684211,7,0.22999886781083667
0.38421052631578945,0.3315789473684211,8,0.23928084379189
0.38421052631578945,0.3315789473684211,9,0.25944435320976905
0.38421052631578945,0.3315789473684211,10,0.23648806061437755
0.38421052631578945,0.3315789473684211,11,0.23288121134164141
0.38421052631578945,0.3315789473684211,12,0.25411175550624104
0.38421052631578945,0.3315789473684211,13,0.2325922954735337
0.38421052631578945,0.3315789473684211,14,0.23605213492770194
0.38421052631578945,0.3315789473684211,15,0.2175690263955588
0.38421052631578945,0.3315789473684211,16,0.23961228958354255
0.38421052631578945,0.3315789473684211,17,0.22997899859406892
0.38421052631578945,0.3315789473684211,18,0.22578862214820933
0.38421052631578945,0.3315789473684211,19,0.21827103067055353
0.38421052631578945,0.3315789473684211,20,0.23932174318540123
0.38421052631578945,0.3315789473684211,21,0.22030770979738493
0.38421052631578945,0.3315789473684211,22,0.21659751161606464
0.38421052631578945,0.3315789473684211,23,0.23545644738258173
0.38421052631578945,0.3315789473684211,24,0.23260019011897132
0.38421052631578945,0.3315789473684211,25,0.23101108379821936
0.38421052631578945,0.3315789473684211,26,0.20181608013571223
0.38421052631578945,0.3315789473684211,27,0.2043882366469337
0.38421052631578945,0.3315789473684211,28,0.21781803048193002
0.38421052631578945,0.3315789473684211,29,0.1979977121389632
0.38421052631578945,0.3315789473684211,30,0.21556827327490508
0.38421052631578945,0.3315789473684211,31,0.20599626667382148
0.38421052631578945,0.3315789473684211,32,0.20142792045438865
0.38421052631578945,0.3315789473684211,33,0.19919573696870596
0.38421052631578945,0.3315789473684211,34,0.20343999933545828
0.38421052631578945,0.3315789473684211,35,0.2023046050737468
0.38421052631578945,0.3315789473684211,36,0.19319265037554714
0.38421052631578945,0.3315789473684211,37,0.20471141582249947
0.38421052631578945,0.3315789473684211,38,0.21087501944606907
0.38421052631578945,0.3315789473684211,39,0.20186510242306055
0.38421052631578945,0.3315789473684211,40,0.18810798876373994
0.38421052631578945,0.3315789473684211,41,0.20126534663482792
0.38421052631578945,0.3315789473684211,42,0.19817036945465513
0.38421052631578945,0.3315789473684211,43,0.18751397902076705
0.38421052631578945,0.3315789473684211,44,0.1943040549954008
0.38421052631578945,0.3315789473684211,45,0.1865112039947185
0.38421052631578945,0.3315789473684211,46,0.183243287429989
0.38421052631578945,0.3315789473684211,47,0.1888234957937646
0.38421052631578945,0.3315789473684211,48,0.1764883645342869
0.38421052631578945,0.3315789473684211,49,0.18858187390226722
0.38421052631578945,0.3315789473684211,50,0.1820407662456524
0.38421052631578945,0.3315789473684211,51,0.16964591435872975
0.38421052631578945,0.3315789473684211,52,0.17796391034779058
0.38421052631578945,0.3315789473684211,53,0.1870526498654272
0.38421052631578945,0.3315789473684211,54,0.1609491249713752
0.38421052631578945,0.3315789473684211,55,0.1758106960161359
0.38421052631578945,0.3315789473684211,56,0.1754210455930984
0.38421052631578945,0.3315789473684211,57,0.15925078465539563
0.38421052631578945,0.3315789473684211,58,0.1659826455462731
0.38421052631578945,0.3315789473684211,59,0.17515003301025056
0.38421052631578945,0.3315789473684211,60,0.17028663277306216
0.38421052631578945,0.3315789473684211,61,0.16746059700445315
0.38421052631578945,0.3315789473684211,62,0.16204787933846934
0.38421052631578945,0.3315789473684211,63,0.16040435099141717
0.38421052631578945,0.3315789473684211,64,0.16709860768080487
0.38421052631578945,0.3315789473684211,65,0.15292271666840565
0.38421052631578945,0.3315789473684211,66,0.14506077996132988
0.38421052631578945,0.3315789473684211,67,0.1467624960560842
0.38421052631578945,0.3315789473684211,68,0.14528214498601913
0.38421052631578945,0.3315789473684211,69,0.15124514244784307
0.38421052631578945,0.3315789473684211,70,0.1391512040464654
0.38421052631578945,0.3315789473684211,71,0.14011951297298159
0.38421052631578945,0.3315789473684211,72,0.13441117823691046
0.38421052631578945,0.3315789473684211,73,0.1430894914384194
0.38421052631578945,0.3315789473684211,74,0.14510785804411533
0.38421052631578945,0.3315789473684211,75,0.14544788675816084
0.38421052631578945,0.3315789473684211,76,0.14568624512939518
0.38421052631578945,0.3315789473684211,77,0.14043957422910355
0.38421052631578945,0.3315789473684211,78,0.14482538095953645
0.38421052631578945,0.3315789473684211,79,0.13936093814534942
0.38421052631578945,0.3315789473684211,80,0.1317785578870244
0.38421052631578945,0.3315789473684211,81,0.13408869618200472
0.38421052631578945,0.3315789473684211,82,0.12881177313775588
0.38421052631578945,0.3315789473684211,83,0.12535353847593358
0.38421052631578945,0.3315789473684211,84,0.12832434341096166
0.38421052631578945,0.3315789473684211,85,0.12036255582469546
0.38421052631578945,0.3315789473684211,86,0.12413617205803838
0.38421052631578945,0.3315789473684211,87,0.1201295971023897
0.38421052631578945,0.3315789473684211,88,0.12698411677197702
0.38421052631578945,0.3315789473684211,89,0.12180412254900101
0.38421052631578945,0.3315789473684211,90,0.10939368997811295
0.38421052631578945,0.3315789473684211,91,0.12403925394727215
0.38421052631578945,0.3315789473684211,92,0.11117127597498662
0.38421052631578945,0.3315789473684211,93,0.10519205173882731
0.38421052631578945,0.3315789473684211,94,0.11287970042321989
0.38421052631578945,0.3315789473684211,95,0.10507615893147128
0.38421052631578945,0.3315789473684211,96,0.10397229356461839
0.38421052631578945,0.3315789473684211,97,0.1007121957917676
0.38421052631578945,0.3315789473684211,98,0.10448275235818491
0.38421052631578945,0.3315789473684211,99,0.09819397633931093
0.38421052631578945,0.37894736842105264,0,0.25207864579897415
0.38421052631578945,0.37894736842105264,1,0.24197633000967647
0.38421052631578945,0.37894736842105264,2,0.24427296246304286
0.38421052631578945,0.37894736842105264,3,0.244148602926241
0.38421052631578945,0.37894736842105264,4,0.2328000937512572
0.38421052631578945,0.37894736842105264,5,0.2397234771365173
0.38421052631578945,0.37894736842105264,6,0.24106410730230826
0.38421052631578945,0.37894736842105264,7,0.22156695895125533
0.38421052631578945,0.37894736842105264,8,0.21176512727408692
0.38421052631578945,0.37894736842105264,9,0.21271617134237572
0.38421052631578945,0.37894736842105264,10,0.2240791447640382
0.38421052631578945,0.37894736842105264,11,0.21182251827589185
0.38421052631578945,0.37894736842105264,12,0.20833784000654895
0.38421052631578945,0.37894736842105264,13,0.20332251034532256
0.38421052631578945,0.37894736842105264,14,0.23259371196049236
0.38421052631578945,0.37894736842105264,15,0.23073873061853886
0.38421052631578945,0.37894736842105264,16,0.2047064683267933
0.38421052631578945,0.37894736842105264,17,0.20601905544207783
0.38421052631578945,0.37894736842105264,18,0.22469800634943113
0.38421052631578945,0.37894736842105264,19,0.1924775545319486
0.38421052631578945,0.37894736842105264,20,0.2006875939818203
0.38421052631578945,0.37894736842105264,21,0.21234879226217981
0.38421052631578945,0.37894736842105264,22,0.20929714664065943
0.38421052631578945,0.37894736842105264,23,0.20461854895452436
0.38421052631578945,0.37894736842105264,24,0.18435476620776134
0.38421052631578945,0.37894736842105264,25,0.19070755332949724
0.38421052631578945,0.37894736842105264,26,0.1946758227134609
0.38421052631578945,0.37894736842105264,27,0.18861162285022054
0.38421052631578945,0.37894736842105264,28,0.19680934033521422
0.38421052631578945,0.37894736842105264,29,0.17649060522765192
0.38421052631578945,0.37894736842105264,30,0.1881688929391639
0.38421052631578945,0.37894736842105264,31,0.18772520682358282
0.38421052631578945,0.37894736842105264,32,0.1708570237320015
0.38421052631578945,0.37894736842105264,33,0.17453439905188955
0.38421052631578945,0.37894736842105264,34,0.17446543709786635
0.38421052631578945,0.37894736842105264,35,0.17757246179551883
0.38421052631578945,0.37894736842105264,36,0.19150946164761026
0.38421052631578945,0.37894736842105264,37,0.19019815273585233
0.38421052631578945,0.37894736842105264,38,0.18195828783652024
0.38421052631578945,0.37894736842105264,39,0.17953357663432265
0.38421052631578945,0.37894736842105264,40,0.1720339693486696
0.38421052631578945,0.37894736842105264,41,0.17677869585881698
0.38421052631578945,0.37894736842105264,42,0.1643749432797468
0.38421052631578945,0.37894736842105264,43,0.16996671062346647
0.38421052631578945,0.37894736842105264,44,0.16485340546144978
0.38421052631578945,0.37894736842105264,45,0.16444391228396996
0.38421052631578945,0.37894736842105264,46,0.15901289909056615
0.38421052631578945,0.37894736842105264,47,0.1641126918466082
0.38421052631578945,0.37894736842105264,48,0.16959923892472817
0.38421052631578945,0.37894736842105264,49,0.15673729085982682
0.38421052631578945,0.37894736842105264,50,0.1576322577378894
0.38421052631578945,0.37894736842105264,51,0.16627486977584768
0.38421052631578945,0.37894736842105264,52,0.14447862325128522
0.38421052631578945,0.37894736842105264,53,0.16170713344721585
0.38421052631578945,0.37894736842105264,54,0.15521342829923587
0.38421052631578945,0.37894736842105264,55,0.14190238858159615
0.38421052631578945,0.37894736842105264,56,0.15321610692976934
0.38421052631578945,0.37894736842105264,57,0.13655079778770574
0.38421052631578945,0.37894736842105264,58,0.14793235226395998
0.38421052631578945,0.37894736842105264,59,0.14740024006704056
0.38421052631578945,0.37894736842105264,60,0.13384472691867097
0.38421052631578945,0.37894736842105264,61,0.13516997494833743
0.38421052631578945,0.37894736842105264,62,0.13575061321337867
0.38421052631578945,0.37894736842105264,63,0.13960235915022287
0.38421052631578945,0.37894736842105264,64,0.12918818282683536
0.38421052631578945,0.37894736842105264,65,0.12676754336888257
0.38421052631578945,0.37894736842105264,66,0.12126093108707904
0.38421052631578945,0.37894736842105264,67,0.12716010269634057
0.38421052631578945,0.37894736842105264,68,0.13197023682511458
0.38421052631578945,0.37894736842105264,69,0.13118758272337389
0.38421052631578945,0.37894736842105264,70,0.13052753757061983
0.38421052631578945,0.37894736842105264,71,0.12828232170946471
0.38421052631578945,0.37894736842105264,72,0.11278127309581851
0.38421052631578945,0.37894736842105264,73,0.12639549312775905
0.38421052631578945,0.37894736842105264,74,0.11185489630901675
0.38421052631578945,0.37894736842105264,75,0.11127106278162681
0.38421052631578945,0.37894736842105264,76,0.11527933016787566
0.38421052631578945,0.37894736842105264,77,0.10891423668430435
0.38421052631578945,0.37894736842105264,78,0.1094933423521683
0.38421052631578945,0.37894736842105264,79,0.10248993788254036
0.38421052631578945,0.37894736842105264,80,0.1075640339299477
0.38421052631578945,0.37894736842105264,81,0.11336535469157942
0.38421052631578945,0.37894736842105264,82,0.09611151987024415
0.38421052631578945,0.37894736842105264,83,0.10431407694720025
0.38421052631578945,0.37894736842105264,84,0.09512971578580771
0.38421052631578945,0.37894736842105264,85,0.0959570341201695
0.38421052631578945,0.37894736842105264,86,0.09112200309040186
0.38421052631578945,0.37894736842105264,87,0.09744535675187728
0.38421052631578945,0.37894736842105264,88,0.09286792414888664
0.38421052631578945,0.37894736842105264,89,0.0886036923439664
0.38421052631578945,0.37894736842105264,90,0.08783662368996024
0.38421052631578945,0.37894736842105264,91,0.08479390216150179
0.38421052631578945,0.37894736842105264,92,0.08311356893537601
0.38421052631578945,0.37894736842105264,93,0.08147034240603422
0.38421052631578945,0.37894736842105264,94,0.08195466943584183
0.38421052631578945,0.37894736842105264,95,0.08227414236970963
0.38421052631578945,0.37894736842105264,96,0.08288820177657283
0.38421052631578945,0.37894736842105264,97,0.07405476817788602
0.38421052631578945,0.37894736842105264,98,0.0754161822007537
0.38421052631578945,0.37894736842105264,99,0.07691827575395889
0.38421052631578945,0.4263157894736842,0,0.21622138584760528
0.38421052631578945,0.4263157894736842,1,0.23145024315685894
0.38421052631578945,0.4263157894736842,2,0.21457795025180137
0.38421052631578945,0.4263157894736842,3,0.20999056361631996
0.38421052631578945,0.4263157894736842,4,0.2060192611027566
0.38421052631578945,0.4263157894736842,5,0.21671783953369525
0.38421052631578945,0.4263157894736842,6,0.2251587384806177
0.38421052631578945,0.4263157894736842,7,0.2128615051067753
0.38421052631578945,0.4263157894736842,8,0.20644469323623926
0.38421052631578945,0.4263157894736842,9,0.2160657248791328
0.38421052631578945,0.4263157894736842,10,0.19276639575725515
0.38421052631578945,0.4263157894736842,11,0.19603724125997668
0.38421052631578945,0.4263157894736842,12,0.21680297113717384
0.38421052631578945,0.4263157894736842,13,0.20656327368435895
0.38421052631578945,0.4263157894736842,14,0.2127167642819168
0.38421052631578945,0.4263157894736842,15,0.20141353843001167
0.38421052631578945,0.4263157894736842,16,0.20002047361429345
0.38421052631578945,0.4263157894736842,17,0.20158086481510906
0.38421052631578945,0.4263157894736842,18,0.20333501892754768
0.38421052631578945,0.4263157894736842,19,0.17451392117683215
0.38421052631578945,0.4263157894736842,20,0.20155727394239625
0.38421052631578945,0.4263157894736842,21,0.1925196462553234
0.38421052631578945,0.4263157894736842,22,0.18880435406194457
0.38421052631578945,0.4263157894736842,23,0.1872622758289211
0.38421052631578945,0.4263157894736842,24,0.185525589027285
0.38421052631578945,0.4263157894736842,25,0.17614327789941944
0.38421052631578945,0.4263157894736842,26,0.18636928633204602
0.38421052631578945,0.4263157894736842,27,0.16779519432534168
0.38421052631578945,0.4263157894736842,28,0.1588440724121483
0.38421052631578945,0.4263157894736842,29,0.16001626750993883
0.38421052631578945,0.4263157894736842,30,0.17417653469913613
0.38421052631578945,0.4263157894736842,31,0.16119436879045182
0.38421052631578945,0.4263157894736842,32,0.15224657254464746
0.38421052631578945,0.4263157894736842,33,0.17636982853635755
0.38421052631578945,0.4263157894736842,34,0.16655732316388286
0.38421052631578945,0.4263157894736842,35,0.1624784337776825
0.38421052631578945,0.4263157894736842,36,0.15455134108452614
0.38421052631578945,0.4263157894736842,37,0.1637426617522984
0.38421052631578945,0.4263157894736842,38,0.16070517138423784
0.38421052631578945,0.4263157894736842,39,0.14893116422035016
0.38421052631578945,0.4263157894736842,40,0.16571060189117442
0.38421052631578945,0.4263157894736842,41,0.14636591129090631
0.38421052631578945,0.4263157894736842,42,0.14078174379623448
0.38421052631578945,0.4263157894736842,43,0.14630875203936397
0.38421052631578945,0.4263157894736842,44,0.13886545257183291
0.38421052631578945,0.4263157894736842,45,0.13762831658659508
0.38421052631578945,0.4263157894736842,46,0.13103928550567376
0.38421052631578945,0.4263157894736842,47,0.13336134345269743
0.38421052631578945,0.4263157894736842,48,0.13638419630115886
0.38421052631578945,0.4263157894736842,49,0.13182914333287038
0.38421052631578945,0.4263157894736842,50,0.12804132561326684
0.38421052631578945,0.4263157894736842,51,0.122100056142765
0.38421052631578945,0.4263157894736842,52,0.13188828106187067
0.38421052631578945,0.4263157894736842,53,0.11993961809911176
0.38421052631578945,0.4263157894736842,54,0.12048248598111017
0.38421052631578945,0.4263157894736842,55,0.1317487050597569
0.38421052631578945,0.4263157894736842,56,0.11664539149885846
0.38421052631578945,0.4263157894736842,57,0.11587212425331304
0.38421052631578945,0.4263157894736842,58,0.1278292939920403
0.38421052631578945,0.4263157894736842,59,0.126133271596458
0.38421052631578945,0.4263157894736842,60,0.1094233584985074
0.38421052631578945,0.4263157894736842,61,0.10928020543571898
0.38421052631578945,0.4263157894736842,62,0.11011415786505377
0.38421052631578945,0.4263157894736842,63,0.10436135673224267
0.38421052631578945,0.4263157894736842,64,0.10729242215453154
0.38421052631578945,0.4263157894736842,65,0.10823587911908712
0.38421052631578945,0.4263157894736842,66,0.10783140093957787
0.38421052631578945,0.4263157894736842,67,0.11034401853706473
0.38421052631578945,0.4263157894736842,68,0.10752086506476176
0.38421052631578945,0.4263157894736842,69,0.09833320654807255
0.38421052631578945,0.4263157894736842,70,0.098008862410926
0.38421052631578945,0.4263157894736842,71,0.10504803469239239
0.38421052631578945,0.4263157894736842,72,0.10403069659834517
0.38421052631578945,0.4263157894736842,73,0.09776620963516114
0.38421052631578945,0.4263157894736842,74,0.09192660438979959
0.38421052631578945,0.4263157894736842,75,0.09693838891335167
0.38421052631578945,0.4263157894736842,76,0.08322897004725333
0.38421052631578945,0.4263157894736842,77,0.08102437432215766
0.38421052631578945,0.4263157894736842,78,0.08331738131502267
0.38421052631578945,0.4263157894736842,79,0.07878215273480003
0.38421052631578945,0.4263157894736842,80,0.0809626329618427
0.38421052631578945,0.4263157894736842,81,0.08011747481404682
0.38421052631578945,0.4263157894736842,82,0.07267930132448455
0.38421052631578945,0.4263157894736842,83,0.07529214432830732
0.38421052631578945,0.4263157894736842,84,0.07996364109981229
0.38421052631578945,0.4263157894736842,85,0.07711383331238306
0.38421052631578945,0.4263157894736842,86,0.07280903507018391
0.38421052631578945,0.4263157894736842,87,0.06465236587500679
0.38421052631578945,0.4263157894736842,88,0.07094509540186326
0.38421052631578945,0.4263157894736842,89,0.06306382046272314
0.38421052631578945,0.4263157894736842,90,0.06269232995179218
0.38421052631578945,0.4263157894736842,91,0.06054752968837335
0.38421052631578945,0.4263157894736842,92,0.0600747662282535
0.38421052631578945,0.4263157894736842,93,0.06405877232536017
0.38421052631578945,0.4263157894736842,94,0.06552685311511275
0.38421052631578945,0.4263157894736842,95,0.05586216176521277
0.38421052631578945,0.4263157894736842,96,0.05474634636898852
0.38421052631578945,0.4263157894736842,97,0.05706694162091129
0.38421052631578945,0.4263157894736842,98,0.05804625755557166
0.38421052631578945,0.4263157894736842,99,0.050996687843681804
0.38421052631578945,0.4736842105263158,0,0.19449536862184466
0.38421052631578945,0.4736842105263158,1,0.2170562193499603
0.38421052631578945,0.4736842105263158,2,0.1939214196741688
0.38421052631578945,0.4736842105263158,3,0.20709992690413773
0.38421052631578945,0.4736842105263158,4,0.19145069092912884
0.38421052631578945,0.4736842105263158,5,0.19718412162182372
0.38421052631578945,0.4736842105263158,6,0.18648559541323553
0.38421052631578945,0.4736842105263158,7,0.19023576939123948
0.38421052631578945,0.4736842105263158,8,0.19404039216074634
0.38421052631578945,0.4736842105263158,9,0.1959919414843057
0.38421052631578945,0.4736842105263158,10,0.19411058347098167
0.38421052631578945,0.4736842105263158,11,0.18106022217989184
0.38421052631578945,0.4736842105263158,12,0.17378388172435932
0.38421052631578945,0.4736842105263158,13,0.1823656630203286
0.38421052631578945,0.4736842105263158,14,0.18770567124077853
0.38421052631578945,0.4736842105263158,15,0.19148248467802126
0.38421052631578945,0.4736842105263158,16,0.1607944257081104
0.38421052631578945,0.4736842105263158,17,0.16806131705516925
0.38421052631578945,0.4736842105263158,18,0.16893875745535702
0.38421052631578945,0.4736842105263158,19,0.1797342283623271
0.38421052631578945,0.4736842105263158,20,0.17626944227435457
0.38421052631578945,0.4736842105263158,21,0.1779051208459203
0.38421052631578945,0.4736842105263158,22,0.14985596862488573
0.38421052631578945,0.4736842105263158,23,0.17547920314840854
0.38421052631578945,0.4736842105263158,24,0.16193723509312202
0.38421052631578945,0.4736842105263158,25,0.16633685200344542
0.38421052631578945,0.4736842105263158,26,0.15600515002027307
0.38421052631578945,0.4736842105263158,27,0.16938216993013114
0.38421052631578945,0.4736842105263158,28,0.1479609621718527
0.38421052631578945,0.4736842105263158,29,0.14227164663737313
0.38421052631578945,0.4736842105263158,30,0.15438048458530454
0.38421052631578945,0.4736842105263158,31,0.16253000526413142
0.38421052631578945,0.4736842105263158,32,0.15026222324960536
0.38421052631578945,0.4736842105263158,33,0.15609109422131776
0.38421052631578945,0.4736842105263158,34,0.15018862508068273
0.38421052631578945,0.4736842105263158,35,0.1342124416468836
0.38421052631578945,0.4736842105263158,36,0.14311784365313004
0.38421052631578945,0.4736842105263158,37,0.13607222448685802
0.38421052631578945,0.4736842105263158,38,0.12577463173781184
0.38421052631578945,0.4736842105263158,39,0.13365999300006548
0.38421052631578945,0.4736842105263158,40,0.13667730914153214
0.38421052631578945,0.4736842105263158,41,0.12242663385512248
0.38421052631578945,0.4736842105263158,42,0.12612825871076577
0.38421052631578945,0.4736842105263158,43,0.12701590992924286
0.38421052631578945,0.4736842105263158,44,0.12600739729855626
0.38421052631578945,0.4736842105263158,45,0.12113152866010658
0.38421052631578945,0.4736842105263158,46,0.1336364441856519
0.38421052631578945,0.4736842105263158,47,0.11098834502166799
0.38421052631578945,0.4736842105263158,48,0.12053211344333586
0.38421052631578945,0.4736842105263158,49,0.12259753325198665
0.38421052631578945,0.4736842105263158,50,0.11474960625746082
0.38421052631578945,0.4736842105263158,51,0.10553759057022877
0.38421052631578945,0.4736842105263158,52,0.11827978680813045
0.38421052631578945,0.4736842105263158,53,0.1191669114166199
0.38421052631578945,0.4736842105263158,54,0.1184712452333533
0.38421052631578945,0.4736842105263158,55,0.1082987163831574
0.38421052631578945,0.4736842105263158,56,0.11256858801653423
0.38421052631578945,0.4736842105263158,57,0.109072573926796
0.38421052631578945,0.4736842105263158,58,0.10932471993126358
0.38421052631578945,0.4736842105263158,59,0.10031074159098535
0.38421052631578945,0.4736842105263158,60,0.09498924084767213
0.38421052631578945,0.4736842105263158,61,0.10609661850649214
0.38421052631578945,0.4736842105263158,62,0.10362909304166863
0.38421052631578945,0.4736842105263158,63,0.094357132766188
