initial_trust,initial_risk,survivability,final_trust,mean_quorum
0.38421052631578945,0.5684210526315789,0.0,0.050109604102364855,0.639595064982823
0.38421052631578945,0.6157894736842106,0.0,0.0379482561795657,0.6383444451283894
0.38421052631578945,0.6631578947368422,0.0,0.029945404213287424,0.6374510694565096
0.38421052631578945,0.7105263157894737,0.0,0.02504291921848754,0.6363806359399561
0.38421052631578945,0.7578947368421053,0.0,0.02014666279106784,0.6355992017919082
0.38421052631578945,0.8052631578947369,0.0,0.015449082087559397,0.634712864733073
0.38421052631578945,0.8526315789473684,0.0,0.011120822806873704,0.6340441809499157
0.38421052631578945,0.9,0.0,0.006101046279259337,0.6333206889257373
0.43157894736842106,0.0,0.0,0.4240846902779215,0.6627995883616851
0.43157894736842106,0.04736842105263158,0.0,0.40126842222392384,0.6617012780725541
0.43157894736842106,0.09473684210526316,0.0,0.36459941346271707,0.659766450670445
0.43157894736842106,0.14210526315789473,0.0,0.3308811029313816,0.6582218673629368
0.43157894736842106,0.18947368421052632,0.0,0.29704768587741004,0.6565383402484557
0.43157894736842106,0.2368421052631579,0.0,0.2682074556607831,0.6551144307922351
0.43157894736842106,0.28421052631578947,0.0,0.23389915656616006,0.6534419200356618
0.43157894736842106,0.3315789473684211,0.0,0.1988332983654674,0.6516011073231636
0.43157894736842106,0.37894736842105264,0.0,0.16796682387092943,0.6500834565300464
0.43157894736842106,0.4263157894736842,0.0,0.13638819677823136,0.6485527049602757
0.43157894736842106,0.4736842105263158,0.0,0.1094196722607571,0.646690730289672
0.43157894736842106,0.5210526315789474,0.0,0.08937316961320868,0.6453112975961867
0.43157894736842106,0.5684210526315789,0.0,0.07345966993498762,0.6438354715990147
0.43157894736842106,0.6157894736842106,0.0,0.06143341321444426,0.6424984853313542
0.43157894736842106,0.6631578947368422,0.0,0.05028042166918962,0.6414012249218678
0.43157894736842106,0.7105263157894737,0.0,0.03912794189045927,0.6404019227045112
0.43157894736842106,0.7578947368421053,0.0,0.0327467625975214,0.6392758399008129
0.43157894736842106,0.8052631578947369,0.0,0.02758975395112374,0.6383474062085969
0.43157894736842106,0.8526315789473684,0.0,0.023010864300227574,0.6374162733004104
0.43157894736842106,0.9,0.0,0.0178687562536432,0.6365901916986476
0.4789473684210527,0.0,0.0,0.47166470929593435,0.6675536934069973
0.4789473684210527,0.04736842105263158,0.0,0.4414114134204926,0.6660024006913622
0.4789473684210527,0.09473684210526316,0.0,0.40942287004196265,0.6643925942066563
